Date,EURUSD=X,JPY=X,GBPUSD=X,AUDUSD=X,CHF=X,CAD=X,NZDUSD=X,CNY=X,INR=X,SGD=X
2019-12-03,1.1079105138778687,109.02200317382812,1.294062852859497,0.6818817257881165,0.9914299845695496,1.330299973487854,0.6498781442642212,7.038300037384033,71.625,1.3662999868392944
2019-12-04,1.1085245609283447,108.65299987792969,1.2997816801071167,0.6848700046539307,0.9868999719619751,1.3291900157928467,0.6518301367759705,7.060200214385986,71.95999908447266,1.3634999990463257
2019-12-05,1.108303427696228,108.83200073242188,1.311131477355957,0.684960126876831,0.9882500171661377,1.3192700147628784,0.6550204157829285,7.048900127410889,71.4801025390625,1.3623000383377075
2019-12-06,1.1105434894561768,108.73799896240234,1.3158414363861084,0.6833000183105469,0.9869999885559082,1.3176000118255615,0.6544117331504822,7.043799877166748,71.38500213623047,1.3605200052261353
2019-12-09,1.105888843536377,108.62699890136719,1.3139568567276,0.683531641960144,0.9904800057411194,1.3249800205230713,0.6559183597564697,7.034299850463867,71.28679656982422,1.3605400323867798
2019-12-10,1.106499433517456,108.58200073242188,1.314578652381897,0.6827998757362366,0.9877600073814392,1.3237099647521973,0.6548788547515869,7.0381999015808105,70.96019744873047,1.3594000339508057
2019-12-11,1.1092746257781982,108.76399993896484,1.3131287097930908,0.6811400055885315,0.984470009803772,1.323099970817566,0.6545016765594482,7.033299922943115,71.01000213623047,1.358299970626831
2019-12-12,1.1135857105255127,108.54900360107422,1.3200099468231201,0.687049150466919,0.9824000000953674,1.317270040512085,0.6580800414085388,7.037799835205078,70.72930145263672,1.356600046157837
2019-12-13,1.1186057329177856,109.41300201416016,1.347527265548706,0.6927126049995422,0.9849900007247925,1.315269947052002,0.6620499491691589,7.019499778747559,70.55989837646484,1.3515000343322754
2019-12-16,1.1124460697174072,109.4000015258789,1.335327386856079,0.6874789595603943,0.983959972858429,1.3183399438858032,0.6592696905136108,6.97189998626709,70.68900299072266,1.3546299934387207
2019-12-17,1.1136974096298218,109.57599639892578,1.3272457122802734,0.6874316930770874,0.9832000136375427,1.3163000345230103,0.6593601107597351,6.981599807739258,70.92050170898438,1.355299949645996
2019-12-18,1.115138053894043,109.51599884033203,1.3122154474258423,0.6852600574493408,0.9797000288963318,1.3159199953079224,0.6569180488586426,6.996200084686279,71.21499633789062,1.3552900552749634
2019-12-19,1.1115927696228027,109.5510025024414,1.3087291717529297,0.6854700446128845,0.9800099730491638,1.3113900423049927,0.6584492325782776,7.004000186920166,70.98989868164062,1.3547999858856201
2019-12-20,1.1125946044921875,109.38300323486328,1.3017443418502808,0.6893000602722168,0.9782000184059143,1.3122999668121338,0.6612619757652283,7.009399890899658,71.22270202636719,1.3543000221252441
2019-12-23,1.1079840660095215,109.4990005493164,1.3005423545837402,0.6903898119926453,0.9822800159454346,1.3146400451660156,0.6607507467269897,7.00570011138916,71.02400207519531,1.3548099994659424
2019-12-24,1.109385371208191,109.38200378417969,1.2944984436035156,0.6925197839736938,0.981469988822937,1.3148200511932373,0.6634599566459656,7.0117998123168945,71.21070098876953,1.355530023574829
2019-12-25,1.1090162992477417,109.38300323486328,1.2934937477111816,0.6921852231025696,0.9803000092506409,1.3164000511169434,0.6642999649047852,7.006400108337402,71.45999908447266,1.3550000190734863
2019-12-26,1.1095454692840576,109.36900329589844,1.2973533868789673,0.6924728155136108,0.9793999791145325,1.315500020980835,0.6647000312805176,6.98829984664917,71.54000091552734,1.3547199964523315
