date,open,high,low,close,volume,gold_close,oil_close,vix,next_return,target,lag_1,lag_2,rolling_5,rolling_10,daily_return,price_range,gold_return,oil_return,open_scaled,high_scaled,low_scaled,close_scaled,volume_scaled,gold_close_scaled,oil_close_scaled,vix_scaled,lag_1_scaled,lag_2_scaled,rolling_5_scaled,rolling_10_scaled,daily_return_scaled,price_range_scaled,gold_return_scaled,oil_return_scaled,true_label,pred_label,pred_proba_up,correct,error_type
2024-10-28,431.655,431.94,426.3,426.59,13235584.0,2742.89990234375,67.37999725341797,19.8,0.012564757729904619,1,424.73,427.51,423.27,419.367,0.004379252701716352,5.639999999999986,0.002925152760854033,-0.040034265425963445,1.459262891231511,1.4426845199216198,1.4546055212570463,1.4321430042423489,-1.0460291545968234,3.8315178765462377,-0.13754903829840817,0.06016970943687331,1.4255596744465386,1.4403309118597334,1.3523860986066023,1.2889653475608458,-0.06804593808263668,0.1989490725496639,0.19246930734241718,-1.226000555277356,1,1,0.5459682062959146,1,correct
2024-10-30,437.435,438.5,432.1,432.53,28858471.0,2788.5,68.61000061035156,20.35,-0.06052759346172509,0,426.59,424.73,426.02799999999996,420.55100000000004,0.013924377036498736,6.399999999999977,0.016624776433615374,0.018254725542767858,1.5064966903652859,1.4962442847811888,1.5025087237513166,1.4810741793319324,0.22234176064316769,4.020749549027466,-0.09055301849710913,0.11673952172795077,1.440967548201379,1.4174469573806934,1.3743022086957208,1.2981403881956597,0.281059120692369,0.4074882010756188,1.3713994869343893,0.4669859972705088,0,1,0.5459267944508214,0,false_positive
2024-10-31,415.36,416.16,406.3,406.35,52514317.0,2738.300048828125,69.26000213623047,23.16,0.009892949427833031,1,432.53,426.59,423.54200000000003,419.58000000000004,-0.06052759346172509,9.860000000000014,-0.018002492799668257,0.009473859788609929,1.3261011685870723,1.3138471587197913,1.2894220643802525,1.2654145557889533,2.142882249849566,3.8124293653660195,-0.0657177329599747,0.40575983543327326,1.4901733385797418,1.4327578046220653,1.3545475133797138,1.2906159249723455,-2.4419603628762534,1.3568900230490664,-1.608473078261863,0.21194834102608806,1,1,0.5461815047204851,1,correct
2024-11-04,409.8,410.415,405.5713,408.46,18822868.0,2736.10009765625,71.47000122070312,21.98,0.007344660431866101,1,406.35,432.53,419.73199999999997,419.47200000000004,0.005192567983265617,4.8437000000000126,-0.0008034003332894057,0.03190873543615713,1.280665195717905,1.2669415414761596,1.2834036051289466,1.2827958317887882,-0.5924159062397331,3.8032999893114074,0.01872200466290159,0.2843918745178709,1.2733033735788104,1.4816537361348345,1.3242718138004739,1.2897790124820077,-0.03829960171138398,-0.01955054329930242,-0.12839379619206953,0.8635626878888794,1,1,0.5460313074773258,1,correct
2024-11-05,408.37,414.9,408.08,411.46,17020289.0,2740.300048828125,71.98999786376953,20.49,0.021192825548048466,1,408.46,406.35,417.078,419.14700000000005,0.007344660431866101,6.819999999999993,0.0015350137136695974,0.007275732953475611,1.2689793249979573,1.3035597648595687,1.304123392042287,1.3075085464804972,-0.73876137849607,3.8207289823496375,0.03859005819007357,0.1311391103111338,1.290782198107151,1.2661494453933702,1.3031821270069566,1.2872605258212693,0.040411406590536346,0.5227335089452312,0.07283997184369818,0.14810439535419756,1,1,0.5461257309690988,1,correct
2024-11-06,412.42,420.45,410.52,420.18,25299404.0,2667.60009765625,71.69000244140625,16.27,0.012494645152077766,1,411.46,408.46,415.796,419.533,0.021192825548048466,9.930000000000007,-0.026529923685898793,-0.00416718198729471,1.3020756721418651,1.3488732854343566,1.3242757737812558,1.3793401705177313,-0.06660720686779553,3.519038107622488,0.0271278205220141,-0.30290563126767805,1.3156336073891524,1.2835182022101952,1.2929948706131025,1.2902517130552538,0.5468966368765437,1.3760975743606658,-2.3423067853986907,-0.18425169444439826,1,1,0.5459642417319301,1,correct
2024-11-07,421.28,426.85,419.88,425.43,18279603.0,2698.39990234375,72.36000061035156,15.2,-0.006793126953905437,0,420.18,411.46,414.37600000000003,420.20200000000006,0.012494645152077766,6.970000000000027,0.01154588527514333,0.009345768532968313,1.3744790389801422,1.4011267145656436,1.4015816315995953,1.4225874212282217,-0.6365218083862347,3.6468513986607354,0.05272713863532878,-0.412959629724865,1.3878683703688366,1.3082131171156341,1.2817110140770085,1.295435920981513,0.22876785490712745,0.5638925474701005,0.9343321478153847,0.20822796828166093,0,1,0.5460961609143934,0,false_positive
2024-11-08,425.32,426.5,421.78,422.54,15896229.0,2687.5,70.37999725341797,14.94,-0.01072087849671044,0,425.43,420.18,417.6139999999999,420.578,-0.006793126953905437,4.720000000000027,-0.004039394729551615,-0.02736323024091214,1.4074936667483862,1.3982691051600262,1.4172740600028906,1.3987808394085424,-0.8300201203012604,3.6016188913547524,-0.022924912592457845,-0.43970172280791975,1.4313583366123388,1.379993003107444,1.3074413855304396,1.2983496163182435,-0.4766665195998123,-0.053493030402799596,-0.40686943507617446,-0.8579740751713543,0,1,0.5460875026480949,0,false_positive
2024-11-11,422.515,424.81,416.0,418.01,19364976.0,2611.199951171875,68.04000091552734,14.97,0.012009282074591399,1,422.54,425.43,419.524,419.628,-0.01072087849671044,8.810000000000002,-0.028390715843023218,-0.03324803110555652,1.3845713818746426,1.3844709340300458,1.3695360409654973,1.3614646402240616,-0.5484039371255148,3.284988300802355,-0.11233159072107066,-0.43661609668295176,1.4074181456706776,1.4232091041919623,1.3226189672092716,1.2909878860791617,-0.6203207963919879,1.0687767533750432,-2.5024384856835535,-1.0288963807849392,1,1,0.5459938448853828,1,correct
2024-11-12,418.25,424.44,417.2,423.03,18217447.0,2600.0,68.12000274658203,14.71,0.005129659834999911,1,418.01,422.54,421.838,419.45799999999997,0.012009282074591399,7.240000000000009,-0.004289197066983941,0.0011758058491799783,1.3497180681539596,1.3814500326583932,1.379447048378105,1.4028172494748543,-0.6415680500064715,3.238510648321461,-0.10927487740789775,-0.4633581897660065,1.3698925176548553,1.3994196694997227,1.3410068855364004,1.2896705238258523,0.21101610021539993,0.6379788168148436,-0.42836634050702455,-0.029066188446689244,1,1,0.5460320931040686,1,correct
2024-11-14,425.0,428.17,420.0,426.89,27218675.0,2568.199951171875,68.69999694824219,14.31,-0.02785260840029047,0,423.03,418.01,423.18,419.488,0.00912464837009197,8.170000000000016,-0.01223078801081734,0.008514300914194584,1.4048786467271392,1.4119039843239714,1.402572732340856,1.43461427571152,0.08921210584076934,3.106546535654566,-0.08711443464795907,-0.5044998714322446,1.4114772091867376,1.3621303479925095,1.3516709246007936,1.289902999517613,0.10551299898454576,0.8931648556689775,-1.1117852037765976,0.18407823650438504,0,1,0.546105717141754,0,false_positive
2024-11-19,413.11,417.94,411.55,417.79,16903922.0,2627.10009765625,69.38999938964844,16.35,-0.005505158093779161,0,426.89,423.03,421.65199999999993,418.014,-0.02131696690013818,6.389999999999986,0.02293440838105254,0.010043704105636042,1.307714309062679,1.32838014369693,1.332782721810411,1.3596523744800033,-0.7482088332650723,3.3509708637042217,-0.060750792454238194,-0.29467729493443023,1.4434526891295794,1.403453172267611,1.3395288592577281,1.2784806938624482,-1.0078640001388601,0.40474426517396395,1.9143790389743025,0.22849930116002756,0,1,0.5460607539073729,0,false_positive
2024-11-20,416.87,417.29,410.58,415.49,17202555.0,2648.199951171875,68.87000274658203,17.16,-0.006305807600664237,0,417.79,426.89,420.242,418.928,-0.005505158093779161,6.710000000000036,0.008031613844653007,-0.007493826886298849,1.3384407943123318,1.323073154800784,1.3247713241518861,1.3407059598830264,-0.7239638002227885,3.4385312149992893,-0.08061884598141017,-0.2113653895602982,1.3680700809741755,1.4352272961126091,1.3283244665000575,1.2855634532714173,-0.42956011963639984,0.4925502140270123,0.631909194627226,-0.2808731144675581,0,1,0.5460538552261525,0,false_positive
2024-11-21,419.5,419.78,410.2887,412.87,18154614.0,2672.10009765625,70.0999984741211,16.87,0.010003148690871155,1,415.49,417.79,419.21400000000006,419.36899999999997,-0.006305807600664237,9.491299999999967,0.009025053593026078,0.01785967298513147,1.3599329901119557,1.3434030045721748,1.3223654271024758,1.3191235223856006,-0.6466692550345355,3.5377122458356287,-0.03362311768433706,-0.24119310876832073,1.3490173338579743,1.360319387566111,1.320155590078153,1.2889808459402963,-0.45884321573403347,1.2557211063549476,0.7174003094884269,0.4555118122398084,1,1,0.5460419407354999,1,correct
2024-11-25,418.38,421.08,414.85,418.79,24447471.0,2616.800048828125,68.94000244140625,14.6,0.02196805081305664,1,412.87,415.49,418.366,420.10200000000003,0.01433865381354904,6.229999999999961,-0.02069535077545548,-0.016547732638583112,1.350780420037591,1.3540169823644677,1.360037992195082,1.3678899460439062,-0.1357728507678731,3.308227633611221,-0.07794429470844037,-0.4746721522242221,1.3273137697516932,1.341386619471941,1.3134170616678649,1.2946610020089777,0.2962109525102375,0.3608412907474397,-1.8402087531127478,-0.5438411369347111,1,1,0.5460412263764187,1,correct
2024-11-26,419.585,429.0414,418.85,427.99,22825574.0,2620.300048828125,68.7699966430664,14.1,-0.011682515946634275,0,418.79,412.87,418.58600000000007,420.883,0.02196805081305664,10.191399999999987,0.0013375114394267307,-0.002465996407301163,1.3606276048050994,1.4190186152841282,1.3930746835704406,1.4436756044318133,-0.2674493445116348,3.3227519633325526,-0.08443988337498927,-0.5260992543070198,1.376353884068176,1.3198197271211909,1.315165264793176,1.3007131191844752,0.5752498622733417,1.447824058829983,0.05584378295524578,-0.13484126097399532,0,1,0.5460677483500675,0,false_positive
2024-11-29,420.09,424.8849,417.8,423.46,15132529.0,2657.0,68.0,13.51,0.017758465970811876,1,427.99,418.79,419.71999999999997,420.686,-0.010584359447650682,7.084900000000005,0.01400601094835996,-0.011196694498370907,1.3647544332761297,1.385082462442848,1.384402552084409,1.4063594052473327,-0.8920224165457881,3.4750497323545764,-0.1138599473776571,-0.5867832347647209,1.45256487253298,1.368551025867924,1.3241764572663661,1.2991865288085813,-0.6153277246441173,0.5954203709801371,1.1460398903799294,-0.3884218122390794,1,1,0.5459781931174057,1,correct
2024-12-03,429.84,432.47,427.74,431.2,17100500.0,2644.699951171875,69.94000244140625,13.3,0.014424860853432309,1,423.46,427.99,422.86199999999997,421.552,0.018277995560383564,4.730000000000018,-0.004629299521311636,0.028529447667738905,1.4444308245485005,1.4470117570215548,1.4664987301521755,1.4701182091519416,-0.7322493106892483,3.4240068852779575,-0.03973625280645692,-0.6083826176394959,1.4150392445171578,1.4442820982446036,1.3491439764469355,1.3058973271107341,0.4402891314661802,-0.05074909450114476,-0.4576340822448822,0.7654122712486157,1,1,0.5459870830029405,1,correct
2024-12-04,433.03,439.67,432.63,437.42,23888329.0,2653.800048828125,68.54000091552734,13.45,0.011887888070961417,1,431.2,423.46,427.77200000000005,423.49300000000005,0.014424860853432309,7.0400000000000205,0.0034408809408483787,-0.020017178681853598,1.4704993053853068,1.5057968647942523,1.5068860853585515,1.5213559042794182,-0.18116775442998875,3.4617705478081553,-0.09322756977007893,-0.5929544870146567,1.4791558804647214,1.4069927767373904,1.3881606916527276,1.3209385043676376,0.2993639039721268,0.5831000987817,0.23685063710626048,-0.6446101740792767,1,1,0.5459074142489413,1,correct
2024-12-06,442.3,446.1,441.7703,443.57,17936304.0,2638.60009765625,67.19999694824219,12.77,0.00552336722501523,1,437.42,431.2,432.72800000000007,425.547,0.014059713776233274,4.3297000000000025,-0.005727617338234348,-0.019550684992500234,1.5462531666258073,1.558295231874592,1.5823774029030995,1.5720169693974213,-0.6643931273576242,3.3986936613600256,-0.14442649750093423,-0.6628953458472614,1.5306811357094043,1.4707056571934234,1.4275429402392656,1.3368553400635048,0.2860089504507176,-0.16058884864449213,-0.5521505486882822,-0.6310610024467235,1,1,0.5460629940757558,1,correct
2024-12-09,442.6,448.33,440.5,446.02,17082222.0,2664.89990234375,68.37000274658203,14.19,-0.006031119680731778,0,443.57,437.42,436.334,427.4599999999999,0.00552336722501523,7.829999999999984,0.009967332568076914,0.017410801361211092,1.5487047478957265,1.5765022860875244,1.5718857756395699,1.5921990197289835,-0.7337332415138619,3.5078328141851323,-0.09972286693240189,-0.5168423759321161,1.581626524737507,1.5219064474307005,1.4561975787386712,1.3516795400080974,-0.026200891974004867,0.7998710350126194,0.7984887501505717,0.4424744683007929,0,1,0.5459632948369435,0,false_positive
2024-12-10,444.39,449.62,441.6,443.33,17619491.0,2697.60009765625,68.58999633789062,14.18,0.0127670132858142,1,446.02,443.57,440.308,430.01399999999995,-0.006031119680731778,8.019999999999982,0.012270703032313035,0.003217691713777171,1.5633325161395768,1.5870346178967996,1.5809708657677937,1.5700399522220845,-0.6901141349261951,3.6435323623767593,-0.09131734257751532,-0.517870917973772,1.601921842317808,1.5725310229868505,1.4877764842840508,1.37147097056664,-0.4487967313646927,0.8520058171441081,0.9967068194883396,0.030239784313330534,1,1,0.5459889552209046,1,correct
2024-12-12,449.11,456.1648,449.11,449.56,19709789.0,2687.5,70.0199966430664,13.92,-0.00509386956134894,0,443.33,446.02,443.98,433.421,0.014052737238625879,7.0548,-0.003744104867517306,0.020848525754852965,1.601904061452971,1.6404702808621818,1.6429972538250297,1.6213600230652,-0.5204097014636524,3.6016188913547524,-0.03667983099750996,-0.5446130110568268,1.579638411994947,1.5926985368262923,1.5169555837210502,1.3978724599609054,0.2857537893353615,0.5871611239161473,-0.381458070618626,0.5423221594869992,0,1,0.5460030847951298,0,false_positive
2024-12-13,448.435,451.43,445.58,447.27,19711728.0,2656.0,71.29000091552734,13.81,0.00965859547924075,1,449.56,443.33,445.95,436.86100000000005,-0.00509386956134894,5.850000000000023,-0.011720930232558158,0.01813773683730524,1.5963880035956528,1.6018125408229915,1.6138423736862753,1.6024959841838622,-0.5202522804181919,3.4708999238627674,0.011844545460375536,-0.5559269735150423,1.6312465052705698,1.5705554297944153,1.5326099480704205,1.4245296726161074,-0.4145175804036397,0.2565717264844779,-1.067909055318258,0.46358809482175234,1,1,0.546125430107237,1,correct
2024-12-16,447.27,452.18,445.28,451.59,21473178.0,2651.39990234375,70.70999908447266,14.69,0.006355322305631184,1,447.27,449.56,447.554,440.14099999999996,0.00965859547924075,6.900000000000034,-0.0017319644790098065,-0.008135808999945704,1.5868676963308002,1.6079359895493144,1.6113646218331232,1.6380822933399228,-0.37724593667074746,3.4518103995457103,-0.010316188803789086,-0.4654152738493185,1.6122765961853087,1.6218385364147105,1.5453559381295017,1.4499470149152527,0.12504167460827498,0.5446849961585011,-0.2083019981416903,-0.29951929563002533,1,1,0.545990163005743,1,correct
2024-12-17,451.01,455.29,449.57,454.46,19693532.0,2644.39990234375,70.08000183105469,15.87,-0.03756106147955818,0,451.59,447.27,449.242,442.788,0.006355322305631184,5.720000000000027,-0.002640114753648559,-0.00890959215917042,1.617430742829125,1.633327890267799,1.6467964733331957,1.6617241237283245,-0.5217295539319611,3.4227617401030472,-0.034387150260517314,-0.34404731293391616,1.6480626255513906,1.6029880847035585,1.5587694239273382,1.4704591201182529,0.0042271796916764515,0.2209005597629338,-0.28645347090842804,-0.32199359929155535,0,1,0.5459860265158201,0,false_positive
2024-12-23,436.74,437.65,432.83,435.25,16519390.0,2612.300048828125,69.23999786376953,16.78,0.009373923032739873,1,454.46,451.59,447.62600000000003,443.967,-0.04226994674998896,4.819999999999993,-0.012138804530727243,-0.011986357667486902,1.50081719375664,1.4893043762246896,1.5085379199273192,1.5034803739857487,-0.7794277241639864,3.28955349539808,-0.06648205704038089,-0.2504499871432243,1.6718371404311718,1.6385487621673906,1.5459280773341493,1.4795954148044395,-1.7742019759930463,-0.026053671386235617,-1.1038695045360611,-0.41135734610469177,1,1,0.5460940347353129,1,correct
2024-12-26,439.08,440.94,436.63,438.11,7968756.0,2638.800048828125,69.62000274658203,14.73,-0.017301590924653665,0,435.25,454.46,445.33600000000007,444.658,0.006570936243538217,4.310000000000002,0.010144317078693899,0.005488227824041347,1.5199395276620087,1.5161659046374918,1.53992277673391,1.5270398286585114,-1.473625632173062,3.3995234204310196,-0.05196281455492259,-0.4613011056826946,1.5127052829954233,1.6621735640935942,1.5277308720752367,1.484950104904656,0.012113081836654781,-0.16599440237075716,0.8137192693145059,0.09618683602698372,0,1,0.5459943593138739,0,false_positive
2024-12-27,434.6,435.22,426.35,430.53,17626515.0,2617.199951171875,70.5999984741211,15.95,-0.013239495505539711,0,438.11,435.25,441.988,443.96899999999994,-0.017301590924653665,8.870000000000005,-0.008185575737669981,0.014076352899701217,1.4833292473645505,1.4694644023514045,1.4550184798992385,1.4645990362041266,-0.6895438794216494,3.309887151753209,-0.01451909673334534,-0.33581897660066856,1.5363969598442646,1.5040437923157661,1.5011263990591486,1.4796109131838897,-0.8610049319109944,1.0852403687849876,-0.7636717850736147,0.3456263961060203,0,1,0.5461029333200561,0,false_positive
2024-12-30,426.06,427.55,421.9,424.83,12601099.0,2606.10009765625,70.98999786376953,17.4,-0.0078384294894428,0,430.53,438.11,436.63599999999997,442.09499999999997,-0.013239495505539711,5.650000000000034,-0.0042411178827413964,0.005524070794298952,1.4135409005475201,1.406841933376878,1.4182651607441514,1.4176448782898798,-1.0975409091243986,3.263824885376232,0.00038201628809012836,-0.1866803805605555,1.4736057323917409,1.5275862778589515,1.4585973848470517,1.4650889316385853,-0.7124371385222885,0.20169300845133434,-0.42422885449517167,0.09722788452758394,0,1,0.5460163124779717,0,false_positive
2024-12-31,426.1,426.73,420.66,421.5,12788944.0,2629.199951171875,71.72000122070312,17.35,-0.006927639383155437,0,424.83,430.53,430.044,439.6429999999999,-0.0078384294894428,6.069999999999993,0.008863762959987476,0.010283186067063577,1.413867778050176,1.4001469627694318,1.4080237864177905,1.3902137649820832,-1.0822903901535288,3.3596848536549175,0.028274015138397453,-0.19182309076883497,1.4263880547559384,1.4651904595312084,1.4062148621104782,1.4460879184320283,-0.5148975986625193,0.3169383163209311,0.7035203373434421,0.23545498410352023,0,1,0.54600603609473,0,false_positive
2025-01-02,425.53,426.07,414.85,418.58,15068088.0,2658.89990234375,73.12999725341797,17.93,0.011395671078407998,1,421.5,424.83,426.7099999999999,437.168,-0.006927639383155437,11.21999999999997,0.011296193413755873,0.01965973241377794,1.4092097736373295,1.3947583278902678,1.360037992195082,1.3661600560154863,-0.8972541698157811,3.482933963234278,0.08214720263799662,-0.1321676523527899,1.3988029904529171,1.4182701212108744,1.3797216383841826,1.4269086738617895,-0.48158620088129883,1.7300653056744517,0.9128447494736728,0.507794007485224,1,1,0.5460038999363312,1,correct
2025-01-03,421.08,424.03,419.54,423.35,15083807.0,2645.0,73.95999908447266,16.13,0.010629502775481248,1,418.58,421.5,423.758,434.547,0.011395671078407998,4.489999999999952,-0.005227689215189235,0.011349676770511463,1.3728446514668629,1.37810254735467,1.3987735128326901,1.4054532723753037,-0.8959779958015507,3.425252030452868,0.1138599473776571,-0.3173052198508614,1.3746142854184356,1.390858765665837,1.3562639309936544,1.4065980475916489,0.1885737835546312,-0.11660355614093887,-0.5091289032794011,0.2664308920639644,1,1,0.5460563354449055,1,correct
2025-01-06,428.0,434.32,425.4774,427.85,18692564.0,2638.39990234375,73.55999755859375,16.04,-0.012808227182423804,0,423.35,418.58,423.22200000000004,432.605,0.010629502775481248,8.842600000000004,-0.002495311023156921,-0.005408349524478107,1.4293944594263301,1.462116263879817,1.4478115256757036,1.442522344412867,-0.6029948602921711,3.3978628891521927,0.09857667231601853,-0.326562098225765,1.414128026176818,1.366822381824543,1.3520046724701713,1.3915491211450204,0.1605518090843649,1.0777219844144466,-0.2739922900707733,-0.2203010395263479,0,1,0.5459822304951463,0,false_positive
2025-01-07,429.0,430.65,420.8,422.37,17384904.0,2656.699951171875,74.25,17.82,0.00518502734569215,1,427.85,423.35,422.73,429.683,-0.012808227182423804,9.849999999999966,0.006936040594857751,0.009380131379920664,1.4375663969927273,1.4321521881123447,1.409180070615928,1.3973804522426787,-0.7091594834519448,3.473804587179666,0.12494031450973941,-0.14348161481100533,1.45140514009982,1.4060872965241915,1.3480950545717498,1.3689059887675494,-0.6966638549055896,1.3541460871473958,0.5376289137239373,0.20922602703736662,1,1,0.5460692563343357,1,correct
2025-01-08,423.46,426.97,421.54,424.56,14067768.0,2664.5,73.31999969482422,17.7,-0.013213680045223275,0,422.37,427.85,423.342,426.6929999999999,0.00518502734569215,5.430000000000007,0.002935991633034929,-0.01252525663536408,1.3922938628748878,1.4021064663618552,1.4152918585203695,1.4154207339676261,-0.9784668671829749,3.506173296043144,0.08940682388072578,-0.15582411931087686,1.4060098991446974,1.44312966888235,1.3529582378112495,1.3457359114887544,-0.03857539431826426,0.1413264186148655,0.1934020536595445,-0.4270095076987637,0,1,0.5459784408550138,0,false_positive
2025-01-14,417.81,419.74,410.72,415.67,15785352.0,2677.5,77.5,18.71,0.025597228570741093,1,424.56,422.37,422.76000000000005,424.73499999999996,-0.02093932541925758,9.019999999999982,0.004878964158378629,0.05701036992053954,1.3461224156247449,1.3430764206401047,1.325927608350024,1.3421887227645288,-0.8390218599905421,3.560120806436662,0.2491164506911856,-0.051941373103625496,1.4241514279205585,1.3980202909884145,1.3483334459070195,1.3305629980065208,-0.9940520740963371,1.1263994073098416,0.3606058399066166,1.5926322587076336,1,1,0.5460676198424783,1,correct
2025-01-16,428.695,429.49,424.39,424.58,14443042.0,2746.39990234375,78.68000030517578,16.6,0.010480945875924519,1,415.67,424.56,423.00600000000003,423.38199999999995,0.021435273173430858,5.100000000000023,0.025732923377684402,0.015225810389364991,1.4350739560349761,1.4226812540822993,1.4388305011253122,1.415585485398904,-0.9479996029157641,3.8460422062675694,0.2942019517956951,-0.2689637438930314,1.3505084184148946,1.416047578869385,1.3502882548562303,1.320078344308123,0.5557639590339464,0.050776533860177844,2.1552070986625305,0.3790120499041813,1,1,0.5459771785419115,1,correct
