date,msft_open,msft_high,msft_low,msft_close,msft_volume,gold_close,gold_volume,vix_close,vix_volume,asml_close,asml_volume,nvda_close,nvda_volume,amd_close,amd_volume,amzn_close,amzn_volume,crm_close,crm_volume,pltr_close,pltr_volume
2019-04-03,112.1262458494194,112.65946732105716,111.46205820138788,112.2291488647461,22860700.0,1289.9000244140625,172.0,13.739999771118164,0.0,183.727783203125,691700.0,4.675382614135742,783504000.0,29.020000457763672,197650500.0,91.03500366210938,78522000.0,160.26699829101562,3819100.0,9.5,338584400.0
2019-04-04,112.35074376166614,112.47236029340806,110.74172278854256,111.6584930419922,20112800.0,1289.0,269.0,13.579999923706056,0.0,184.3224029541016,437500.0,4.66646146774292,457376000.0,29.09000015258789,82191100.0,90.94300079345705,72478000.0,156.22634887695312,6295200.0,9.5,338584400.0
2019-04-05,111.68657373732248,112.47237795468952,111.66786734179728,112.15431213378906,15826200.0,1290.4000244140625,181.0,12.81999969482422,0.0,187.1191253662109,503300.0,4.7331390380859375,481744000.0,28.979999542236328,65662700.0,91.86399841308594,72810000.0,156.26576232910156,4315300.0,9.5,338584400.0
2019-04-08,112.07947452719574,112.2759238012004,110.98496837040328,112.19173431396484,15116200.0,1297.0999755859375,63.0,13.18000030517578,0.0,189.1353454589844,503600.0,4.753960609436035,424192000.0,28.530000686645508,58002500.0,92.49299621582033,75056000.0,156.17706298828125,2848400.0,9.5,338584400.0
2019-04-09,110.9755950467194,111.82688224418555,110.92882549538471,111.58365631103516,17612000.0,1303.5,30.0,14.279999732971191,0.0,187.286376953125,708300.0,4.691247940063477,439972000.0,27.239999771118164,75539800.0,91.79199981689452,74288000.0,154.69879150390625,5642900.0,9.5,338584400.0
2019-04-10,112.03269649812044,112.58462434948032,111.82689047316552,112.43495178222656,16477200.0,1309.0999755859375,66.0,13.300000190734863,0.0,185.6324920654297,611600.0,4.761643409729004,444772000.0,27.82999992370605,64368100.0,92.3665008544922,59280000.0,157.92144775390625,3414700.0,9.5,338584400.0
2019-04-11,112.7623519425066,113.05234740905686,112.18235387228594,112.56590270996094,14209100.0,1288.5999755859375,420.0,13.020000457763672,0.0,183.8857269287109,453300.0,4.747762203216553,374600000.0,27.790000915527344,44801200.0,92.20349884033205,53096000.0,158.4043426513672,2578400.0,9.5,338584400.0
2019-04-12,112.85591665637388,113.17398246861612,112.60334106949092,113.14591217041016,19745100.0,1290.5999755859375,607.0,12.010000228881836,0.0,188.44778442382807,430900.0,4.709837913513184,471708000.0,27.850000381469727,41048800.0,92.15299987792967,62288000.0,158.38465881347656,2844200.0,9.5,338584400.0
2019-04-15,113.13656079235206,113.7352653433058,112.7904318243764,113.23946380615234,15792600.0,1286.800048828125,523.0,12.31999969482422,0.0,185.678955078125,389400.0,4.578217029571533,440092000.0,27.32999992370605,40812500.0,92.24349975585938,74488000.0,157.7736358642578,2608400.0,9.5,338584400.0
2019-04-16,113.79139882882426,113.80075559533736,112.35076368204014,112.97753143310548,14071800.0,1272.5999755859375,643.0,12.18000030517578,0.0,189.19110107421875,755200.0,4.665221214294434,394964000.0,27.93000030517578,47340100.0,93.1520004272461,60892000.0,156.39389038085938,3004800.0,9.5,338584400.0
2019-04-17,113.41720047291092,113.98784186792793,112.76236959524611,113.91300201416016,19300900.0,1272.199951171875,308.0,12.600000381469728,0.0,188.9495086669922,1280500.0,4.6424174308776855,351004000.0,27.489999771118164,48240800.0,93.24099731445312,57870000.0,153.09234619140625,4765500.0,9.5,338584400.0
2019-04-18,114.30589676373316,115.55007531249971,113.47332309714598,115.40975952148438,27991000.0,1271.9000244140625,27.0,12.09000015258789,0.0,191.31881713867188,1007900.0,4.61787748336792,380988000.0,27.68000030517578,39880900.0,93.08450317382812,54998000.0,153.73294067382812,4391500.0,9.5,338584400.0
2019-04-22,114.70819210778534,115.9991477961524,114.6614154030183,115.7746353149414,15648700.0,1273.5,147.0,12.420000076293944,0.0,190.94712829589844,357500.0,4.671667098999023,279936000.0,28.18000030517578,36477300.0,94.3655014038086,67476000.0,156.46282958984375,2943300.0,9.5,338584400.0
2019-04-23,116.09264900374863,117.4771575642116,115.84007345257136,117.34619140625,24025500.0,1269.300048828125,206.0,12.279999732971191,0.0,190.74278259277344,438200.0,4.726198673248291,346856000.0,27.96999931335449,41777500.0,96.1884994506836,92808000.0,158.89712524414062,3418400.0,9.5,338584400.0
2019-04-24,117.67362521549175,117.72975153850965,116.48556570605588,116.94395446777344,31257000.0,1275.5,518.0,13.140000343322754,0.0,190.85423278808597,485700.0,4.73859167098999,318204000.0,28.459999084472656,51784700.0,95.0875015258789,73516000.0,157.25128173828125,3384900.0,9.5,338584400.0
2019-04-25,121.66812088379604,122.89359331427688,120.5174883167198,120.81683349609376,38033900.0,1275.800048828125,95.0,13.25,0.0,191.5975799560547,756700.0,4.632997989654541,499296000.0,27.65999984741211,57329700.0,95.1125030517578,121982000.0,160.73020935058594,5498400.0,9.5,338584400.0
2019-04-26,121.33133610654112,122.09843392154195,120.69521874465616,121.5090789794922,23654900.0,1284.9000244140625,804.0,12.729999542236328,0.0,194.77105712890625,637900.0,4.414373397827148,868988000.0,27.8799991607666,48827900.0,97.53150177001952,168652000.0,163.5587158203125,3342900.0,9.5,338584400.0
2019-04-29,121.51840706352192,121.7803393748275,121.00390634261194,121.39680480957033,16324200.0,1278.5999755859375,568.0,13.109999656677246,0.0,194.0284576416016,365800.0,4.44511079788208,391920000.0,27.690000534057617,44532700.0,96.92150115966795,80426000.0,162.9673614501953,4509700.0,9.5,338584400.0
2019-04-30,121.43422895826848,122.2668026558876,121.04133045454007,122.17326354980467,24166500.0,1282.800048828125,114.0,13.119999885559082,0.0,196.29391479492188,337500.0,4.486504077911377,362920000.0,27.6299991607666,73165900.0,96.32599639892578,70120000.0,162.95750427246094,3581800.0,9.5,338584400.0
2019-05-01,122.10778383322416,122.22003647987704,119.46038281379764,119.62876892089844,26821700.0,1281.4000244140625,70.0,14.800000190734863,0.0,194.00962829589844,391200.0,4.473367214202881,354280000.0,26.809999465942383,136066900.0,95.57599639892578,62340000.0,159.80381774902344,2707700.0,9.5,338584400.0
2019-05-02,119.72231854824663,119.74102494306064,117.42103944445547,118.06652069091795,27350200.0,1269.699951171875,63.0,14.420000076293944,0.0,193.5772399902344,405500.0,4.540788650512695,394684000.0,28.290000915527344,100514800.0,95.04100036621094,79258000.0,159.4884490966797,3181100.0,9.5,338584400.0
2019-05-03,119.1423113317902,121.07874064972248,119.03940832533304,120.58293914794922,24911100.0,1279.199951171875,15.0,12.869999885559082,0.0,196.1622314453125,345200.0,4.536326885223389,336824000.0,28.21999931335449,55503100.0,98.1230010986328,127632000.0,160.97659301757812,3131000.0,9.5,338584400.0
2019-05-06,118.23489103327869,120.26487361328238,117.97295871806791,119.8813247680664,24239800.0,1281.699951171875,12.0,15.4399995803833,0.0,192.86282348632807,413200.0,4.457998752593994,422176000.0,27.420000076293945,70344100.0,97.52749633789062,108356000.0,160.14874267578125,2520600.0,9.5,338584400.0
2019-05-07,118.30039386139306,118.9739382913038,116.20492785276528,117.4210433959961,36017700.0,1283.5,8.0,19.31999969482422,0.0,188.6515350341797,623100.0,4.290931224822998,555220000.0,26.65999984741211,75868800.0,96.0500030517578,118042000.0,154.62979125976562,6541900.0,9.5,338584400.0
2019-05-08,117.3462295462202,118.21622338522852,116.70074817424296,117.41171264648438,28419000.0,1279.4000244140625,5.0,19.399999618530277,0.0,189.34719848632807,573400.0,4.311010837554932,419168000.0,27.09000015258789,65967500.0,95.88849639892578,81572000.0,154.5903778076172,4061300.0,9.5,338584400.0
2019-05-09,116.27041762687296,117.67363289081716,115.5968731582402,117.40234375,27235800.0,1283.5,38.0,19.100000381469727,0.0,187.05355834960935,688000.0,4.2185540199279785,660248000.0,27.209999084472656,73150900.0,94.99349975585938,106166000.0,154.04832458496094,5809300.0,9.5,338584400.0
2019-05-10,116.85039469200036,119.67553110513674,115.83072140676327,118.9271469116211,30915100.0,1285.699951171875,6.0,16.040000915527344,0.0,186.8185577392578,780200.0,4.184594631195068,569500000.0,27.959999084472656,82930100.0,94.4990005493164,114360000.0,157.62579345703125,4462200.0,9.5,338584400.0
2019-05-13,116.1020242297008,117.44911308249895,115.10106435633593,115.39105987548828,33944900.0,1300.0999755859375,56.0,20.549999237060547,0.0,179.0164031982422,994000.0,3.9275505542755127,656912000.0,26.239999771118164,99017900.0,91.13400268554688,115668000.0,150.93402099609375,5694600.0,9.5,338584400.0
2019-05-14,115.87749633810007,117.75779928426198,115.71845988183324,116.6820068359375,25266300.0,1294.699951171875,6.0,18.059999465942383,0.0,186.16049194335935,1036700.0,4.016537189483643,524880000.0,27.31999969482422,82980400.0,92.00599670410156,92582000.0,155.78286743164062,4954000.0,9.5,338584400.0
2019-05-15,116.67260617151788,118.97300472414544,116.14679526190169,118.32513427734376,24722700.0,1296.300048828125,55.0,16.440000534057617,0.0,188.59518432617188,711300.0,3.9555604457855225,502320000.0,27.57999992370605,55689900.0,93.55750274658205,93852000.0,152.81642150878906,7783800.0,9.5,338584400.0
