date,Close,High,Low,Open,Volume
2019-02-25,173.7395477294922,174.92884342699656,173.0891396826344,174.4921473624026,737200
2019-02-26,172.22503662109375,173.2563804662478,171.60251580321116,172.17857688117252,660600
2019-02-27,171.0728759765625,172.01131438603514,169.35397926392545,172.01131438603514,387900
2019-02-28,169.9114990234375,170.8313509503605,169.6327689039371,170.32962255773586,318500
2019-03-01,171.9927520751953,172.14141757191382,170.18093563869508,171.34235824895447,389800
2019-03-04,172.50381469726562,173.49798527435098,170.55261865827774,172.2250703806209,558300
2019-03-05,171.45384216308594,172.61526471834313,171.1007651694809,171.5653341915838,258700
2019-03-06,168.3226776123047,171.31450371313954,168.21117138898117,171.2401709567651,499300
2019-03-07,164.9405975341797,167.3842210676116,164.39239528673562,167.36564851364693,648300
2019-03-08,166.1670684814453,166.2878609814877,163.12879684481553,163.49116016741925,415700
2019-03-11,168.257568359375,169.1960066531513,165.67456629351958,165.70243929457052,609900
2019-03-12,169.57696533203125,170.52469002851714,167.9974336229016,169.10311007254845,509000
2019-03-13,169.59559631347656,170.95214433799816,169.46551753119564,170.7291460637206,418500
2019-03-14,170.3017120361328,171.22156383703182,169.78139698098582,170.26455275113173,524100
2019-03-15,179.1470947265625,179.2864739324642,174.31557998323868,174.34345298891486,1445100
2019-03-18,177.130859375,177.8648721221737,175.9601506542794,177.02865363273327,589500
2019-03-19,177.288818359375,178.9055235727753,175.9694441092523,178.01354486046324,683400
2019-03-20,177.595458984375,179.03562590015989,175.04032916452277,176.9915248797826,584100
2019-03-21,180.58729553222656,181.60935319161644,176.48050651658218,176.48979279438632,770100
2019-03-22,174.44566345214844,178.29229429219484,174.1669192103292,177.79985227524,937000
2019-03-25,173.1263427734375,174.62225601764976,172.05782521184275,173.1263427734375,1028700
2019-03-26,174.0182647705078,174.63149930593218,172.88472935619274,172.99622138898917,414800
2019-03-27,171.01715087890625,174.64079785806146,170.12518627120656,173.869611558735,786700
2019-03-28,171.147216796875,171.86265702671616,169.8185562618336,170.589742503282,312100
2019-03-29,174.72439575195312,175.06817225943857,172.35509112470783,173.07981759739178,687400
2019-04-01,178.84048461914062,179.32364036599847,177.24236606820563,177.6883625318535,647500
2019-04-02,180.10414123535156,180.42004481364205,178.72902069998088,180.23422001332548,498300
2019-04-03,183.727783203125,184.6104616116492,182.6499795446527,183.18888137388885,691700
2019-04-04,184.3224029541016,184.91705071337972,183.439710502616,184.20161047599916,437500
2019-04-05,187.1191253662109,187.425742647026,186.29219300674825,186.35723948034047,503300
2019-04-08,189.1353454589844,189.2468374918732,187.3421157682534,187.68589232134187,503600
2019-04-09,187.286376953125,188.62432393180188,186.8218078948626,187.77881902068137,708300
2019-04-10,185.6324920654297,186.4965978581941,184.51752919712385,185.91123632688667,611600
2019-04-11,183.8857269287109,185.1307685946973,183.3096516592443,183.7091884192384,453300
2019-04-12,188.44778442382807,188.503530437927,186.45012912764943,187.52793265863244,430900
2019-04-15,185.678955078125,187.43502552547855,184.90776875142697,187.0169162146844,389400
2019-04-16,189.19110107421875,189.9715878766051,186.83109646736256,187.10984074124892,755200
2019-04-17,188.9495086669922,194.09692706929104,186.36650610077243,193.6137855058044,1280500
2019-04-18,191.31881713867188,192.35944720622808,190.0830618446882,191.4488958971164,1007900
2019-04-22,190.94712829589844,191.2816185132544,189.2932639371719,190.1201961165352,357500
2019-04-23,190.74278259277344,191.50468275295287,189.5720735170977,189.64640627742185,438200
2019-04-24,190.85423278808597,193.08415823301743,190.65910757733232,190.9935978118241,485700
2019-04-25,191.5975799560547,192.6196233921711,189.5627651836876,192.20151406932695,756700
2019-04-26,194.77105712890625,194.827455720048,190.9921937440505,192.58082099748307,637900
2019-04-29,194.0284576416016,194.8274616127548,192.759431928581,193.55845024322173,365800
2019-04-30,196.29391479492188,196.47250557419943,193.91566394441347,194.24467489092936,337500
2019-05-01,194.00962829589844,198.2208900258147,193.99082398621312,197.32787895281817,391200
2019-05-02,193.5772399902344,195.0342657922413,191.8476162086137,194.1506495893408,405500
2019-05-03,196.1622314453125,196.17164077073977,193.84980366066011,194.36681453722352,345200
2019-05-06,192.86282348632807,193.21062435201893,188.9899673273279,190.108587168696,413200
2019-05-07,188.6515350341797,190.8229664958996,186.50830286337936,190.8229664958996,623100
2019-05-08,189.34719848632807,191.35884418525615,188.8489917261136,189.5916115454073,573400
2019-05-09,187.05355834960935,187.9465695797441,183.05849527588555,186.48014872293533,688000
2019-05-10,186.8185577392578,188.00297129475896,183.7070965157993,186.22634378976304,780200
2019-05-13,179.0164031982422,182.3440489517881,178.52759153414698,181.7988387001985,994000
2019-05-14,186.16049194335935,187.0347130122356,183.04904579748495,183.6224552983868,1036700
2019-05-15,188.59518432617188,189.9770073059407,183.26530183712995,183.43449762559715,711300
2019-05-16,190.01458740234372,191.45280887089035,188.05935493515588,188.5105580142032,708600
2019-05-17,189.1309967041016,192.19545448536272,188.7079928640133,189.7514099860919,700300
2019-05-20,179.0540008544922,183.556679420919,177.54057657305756,182.24065019944007,1287300
2019-05-21,182.1278839111328,183.4533083410008,181.49807565960072,182.83289507465977,736600
2019-05-22,180.04103088378906,182.2124627453195,179.99402727577365,179.99402727577365,505300
2019-05-23,179.1855926513672,179.9752158789438,177.47477340250342,178.1985887179963,835500
2019-05-24,178.414794921875,181.10323756764865,178.29258841959424,180.45462512244484,432200
2019-05-28,179.53343200683594,181.7800668074888,179.43942478934082,181.065646378896,665700
2019-05-29,177.2491912841797,178.678017819662,175.68876324829031,177.2491912841797,1154100
2019-05-30,178.49942016601562,179.77784094200945,177.48420240183037,177.80380400995674,465300
2019-05-31,176.76974487304688,178.49936826011347,176.42192972441455,177.30554572574846,777300
2019-06-03,175.763916015625,178.4617675196018,175.13410799023214,177.2679450285072,527300
2019-06-04,179.03518676757812,179.12917962135114,176.82614672338687,177.63455985195424,922600
2019-06-05,178.038818359375,180.68027230712417,177.48421300446768,180.3230620511212,356400
2019-06-06,181.1972503662109,181.51686630399203,178.80961905000655,179.23262284756987,399300
2019-06-07,184.82569885253903,186.5553369244473,183.26528524074985,183.89509341326777,482300
2019-06-10,186.3673095703125,187.4671250499352,184.39328730309973,184.49668949401223,755900
2019-06-11,188.0969696044922,190.5034052280737,187.1193461677324,190.22139791579733,520400
2019-06-12,185.0137176513672,187.5799540090985,184.92910541930885,187.5799540090985,464500
2019-06-13,186.0570831298828,186.2544925072672,185.19227141800047,185.8972823688976,268300
2019-06-14,180.50164794921875,181.5544599471842,179.07282142091728,180.05983984075374,482300
2019-06-17,178.2643585205078,180.886992801407,178.17035132820277,180.48279343015955,476400
2019-06-18,183.03965759277344,184.05487515705312,178.12338488745758,178.12338488745758,1358900
2019-06-19,185.0137176513672,186.32973261854036,183.6036954679014,184.68470673783025,358200
2019-06-20,189.56336975097656,191.39639556571507,188.46355426213344,190.926388210988,431100
2019-06-21,190.13677978515625,190.63498643496592,188.38835184734748,189.2249643671681,562900
2019-06-24,190.63499450683597,191.63140784864544,189.7701826565204,191.18959976788284,476800
2019-06-25,187.1004943847656,190.9075562758619,186.2356826984263,190.63495836069964,535400
2019-06-26,192.129638671875,192.6748490175981,190.89822148734908,192.129638671875,784500
2019-06-27,192.693603515625,193.2012051029748,191.84758174539544,192.4115962588818,345100
2019-06-28,195.4572296142578,197.18686738568744,195.16582738214024,196.71686008395335,405000
2019-07-01,202.074951171875,203.5977703203396,200.1949218652332,203.0149658251959,634200
2019-07-02,201.55795288085935,202.35697112367205,200.5615395808251,201.65196008947956,572400
2019-07-03,201.00338745117188,201.9057937213048,200.5897786009072,201.00338745117188,297100
2019-07-05,197.1680908203125,197.7603046937409,194.76165539179,196.961286430972,428600
2019-07-08,195.55126953125,196.942487360983,194.4138597030957,196.05888553440747,425300
2019-07-09,194.2164459228516,194.87445337187543,192.9850289089312,193.5396341628594,530000
2019-07-10,195.63584899902344,196.75446875396017,194.5548378633287,195.05304449214304,986500
2019-07-11,196.2186737060547,197.1680833897113,194.86505024265267,197.0364819054076,269600
2019-07-12,195.6922607421875,196.51947829930376,194.94026042861265,195.56065925296323,427400
2019-07-15,194.3574676513672,196.6417112240289,193.69006513187963,195.82390288422445,681300
2019-07-16,192.7030334472656,194.51725512118784,192.10142455073077,193.0790336287921,639200
2019-07-17,204.6129913330078,206.40842279369937,202.3005632790208,204.594187023447,2050400
2019-07-18,213.05438232421875,213.37399830773717,208.2791190084664,208.3919162123612,1750500
2019-07-19,210.20611572265625,211.4375328785946,209.72671331382563,209.8019162228852,790500
2019-07-22,214.07894897460935,214.43614480041975,211.77590152749775,211.77590152749775,787500
2019-07-23,216.4007873535156,217.4535992127877,215.5641748560257,217.02118614573763,831100
2019-07-24,220.01986694335935,220.4334757599993,216.21280404554452,216.382014172119,786500
2019-07-25,216.25038146972656,218.9952226327291,215.94017490200383,218.79781323745615,521700
2019-07-26,217.0024261474609,218.46884696638503,216.9836218349525,218.2902418562747,399700
2019-07-29,217.115234375,217.3878323745373,215.63000916804955,216.77682845008104,325900
2019-07-30,214.6429443359375,215.6487669084818,213.6935346916035,214.0037412510755,462000
2019-07-31,209.4447021484375,213.72177249712905,207.94068702530168,213.43976517920103,519500
2019-08-01,208.15684509277344,216.1751688597878,206.0324028171921,212.4245052660244,834200
2019-08-02,206.71864318847656,209.19087218044749,205.101816701708,209.19087218044749,555700
2019-08-05,199.4053497314453,203.4380070259164,197.68512087776557,203.40041274399184,693900
2019-08-06,201.99974060058597,203.55075898221867,199.8001098378572,202.6483529816819,481400
2019-08-07,202.76116943359372,203.268785407732,199.65911803175996,200.7589478612307,428700
2019-08-08,206.83148193359372,207.32029370872252,203.6730312250889,203.8892306407559,627600
2019-08-09,203.0337677001953,204.3215831698896,200.4299231255389,203.8233765570815,415100
2019-08-12,201.5861358642578,203.61657092088487,200.88112488710829,203.09016501957083,292000
2019-08-13,206.0512542724609,207.5552837846093,198.7097405169061,199.9599620008881,587600
2019-08-14,196.19989013671875,199.51814123211065,194.64887145464152,198.17392695344208,914100
2019-08-15,197.271484375,198.6533071234884,195.1282520188723,196.7826727176505,671500
2019-08-16,200.08213806152344,200.53334110908037,196.54767354911655,196.73567362364145,574500
2019-08-19,202.75180053710935,204.3874171579231,202.22539452841124,203.81402188261748,329200
2019-08-20,201.81179809570312,203.2500197232724,201.23838844171556,202.7048093683753,275200
2019-08-21,204.0113525390625,205.4965772194324,203.52254096671052,205.4965772194324,298100
2019-08-22,202.34754943847656,203.83277431435133,200.84353459681432,203.33456769476183,376100
2019-08-23,197.8730926513672,203.5131808029501,197.0270851660241,200.8153432270251,591500
2019-08-26,201.1537322998047,201.57673600716865,199.57450029056537,201.03152581013865,296800
2019-08-27,201.2289886474609,202.7330038224681,200.3171730826898,202.394597897981,359700
2019-08-28,202.8081970214844,202.98680213189587,199.6121523770809,200.39235205389772,317500
2019-08-29,206.558837890625,208.56105947276225,206.3614284900551,206.8502401562632,370300
2019-08-30,209.25668334960935,210.57269825767636,206.91604146652597,209.87709652490668,357600
2019-09-03,206.82205200195312,208.28847273607352,205.76922571468472,207.4142515485867,598700
2019-09-04,213.6371612548828,213.806357028974,210.73250470826736,211.25892502913203,432700
2019-09-05,222.8680877685547,223.75170390525332,221.56146787418805,222.1724860516964,982300
2019-09-06,224.2499084472656,225.7069341263688,222.94328856522165,223.90210759211655,872100
2019-09-09,226.85372924804688,227.7843488825569,224.56009128754644,224.7386963597389,536700
2019-09-10,227.17335510253903,227.17335510253903,223.82690500252613,225.66934016032937,735500
2019-09-11,230.5292053222656,230.5292053222656,226.76914660168805,227.1827410124236,782500
2019-09-12,232.02381896972656,233.3210437832895,229.9275903056603,230.39759763306884,828000
2019-09-13,234.0542907714844,236.1599147486528,233.4714718405288,235.34210646062664,934000
2019-09-16,231.4410400390625,232.49385197883797,230.6702210520934,231.3188335305218,398900
2019-09-17,233.21766662597656,233.51846388918665,230.49161522836133,230.92402832711645,730000
2019-09-18,234.8062896728516,235.5113007701252,231.8170495052852,233.79108631504647,519400
2019-09-19,234.6182861328125,236.98712740100075,234.6182861328125,235.4078951077128,394700
2019-09-20,231.0462188720703,235.8309048460789,229.99340694298536,235.6616947326264,819500
2019-09-23,233.5748443603516,234.29865968226616,231.09320617155865,231.42221704792505,296100
2019-09-24,231.61024475097656,234.94730014170312,230.4352262573044,233.81928525647533,605600
2019-09-25,232.68185424804688,233.1518616317893,226.7033597531037,228.113381904331,518300
2019-09-26,233.1612548828125,234.66528423700424,231.6854391674437,234.59008133494595,615100
2019-09-27,229.0909576416016,233.17061744143788,226.8443233883752,232.2494071771003,564500
2019-09-30,233.5184783935547,234.44909822315356,230.13443366894452,230.2848251381473,495000
2019-10-01,230.67022705078125,235.1634965665127,230.00281024364696,234.2234817834143,655300
2019-10-02,225.8761444091797,228.9124024655953,223.9961148555544,228.88420316976996,710100
2019-10-03,229.692626953125,230.1908336601348,224.23112880161423,226.45897367808877,531000
2019-10-04,231.28121948242188,231.58203108300808,229.53279149860268,229.80540380456972,518000
2019-10-07,232.5784454345703,234.46786989981797,232.3528367331357,232.56905045081805,515900
2019-10-08,227.5587615966797,230.86761737575085,227.02294632974667,229.4105917137333,576700
2019-10-09,231.4974365234375,233.07665441873277,230.15320797218055,230.8300197397319,431300
2019-10-10,236.40431213378903,238.98935266887145,233.48086571855643,234.195271757324,835700
2019-10-11,244.40386962890625,246.7162982091953,242.2794268130683,242.89984007840977,1034300
2019-10-14,245.94549560546875,246.2838871768793,243.54844056007292,244.23466171806805,731800
2019-10-15,251.4916229248047,253.2306564245955,247.2333560919341,247.6375556599395,1265400
2019-10-16,239.2055511474609,245.0618532832355,238.32193500018263,244.6482445042128,1720200
2019-10-17,238.53811645507807,241.7435842517185,238.06810912212825,240.8223595518271,1543900
2019-10-18,239.1585693359375,239.98578696936556,237.19394180003383,238.75436984727747,1640900
2019-10-21,244.80799865722656,245.3438138712433,241.67776261975652,242.31696567140668,790400
2019-10-22,239.97637939453125,244.65764922697463,239.7695893281513,243.2852356089293,797300
2019-10-23,242.2042388916016,242.476851240808,238.37837142193263,239.56279935774603,917100
2019-10-24,249.07569885253903,249.5551155344632,245.01482842052505,245.1558248896285,642300
2019-10-25,248.1544647216797,248.8218957951409,246.1710475283887,246.70686277768417,550500
2019-10-28,250.52330017089844,252.26230423094196,249.93108638311324,251.3505176086321,683000
2019-10-29,248.72796630859372,253.10843950258763,248.3895460028318,252.75122922477564,501900
2019-10-30,249.71495056152344,250.06275148198,245.41907561609517,247.37432265803503,494700
2019-10-31,246.2556610107422,249.38589745265952,245.64465717104355,249.38589745265952,630600
2019-11-01,254.36795043945312,254.5935447582504,250.19428341989425,251.1812872516005,617600
2019-11-04,257.9082946777344,259.6265573539009,256.8697826860106,257.36073134293866,664600
2019-11-05,256.6054077148437,258.61633779555086,255.8501420673044,256.6243080835317,382700
2019-11-06,253.71658325195312,255.02889172887225,252.83858007891297,254.48129941060745,909500
2019-11-07,252.6874847412109,255.6330619373452,252.26265849842952,254.0375361541815,560900
2019-11-08,252.3476409912109,253.20677253405,249.8929835561776,250.93149579540875,743400
2019-11-11,251.8094787597656,252.5364228633052,250.30836842967503,251.27133671363535,451700
2019-11-12,252.6308441162109,254.1036327310332,251.705618935496,253.2067581117053,336100
2019-11-13,254.83058166503903,255.3686948613423,252.36647441474005,253.046225158456,422800
2019-11-14,254.65122985839844,255.3404020549221,253.15954084072217,253.6315892214849,539200
2019-11-15,259.5982666015625,260.1175082536441,258.28595837999933,258.975159332138,667900
2019-11-18,258.18212890625,260.7878450502888,256.6149249074111,257.80449598387145,430700
2019-11-19,256.36944580078125,257.9649715189986,255.283740364695,257.6912042219763,465200
2019-11-20,253.8392791748047,256.794306502865,252.07382292744472,256.1334272776881,408800
2019-11-21,252.1021423339844,254.4435125377939,251.6867374782836,254.3868690403388,652100
2019-11-22,251.3374481201172,255.12328546069097,250.0062681913004,254.78339563491664,616000
2019-11-25,255.9917907714844,256.5582545014132,253.14062937328345,253.35775315481763,409800
2019-11-26,256.2939147949219,258.53141921123864,256.04844044999504,258.41813222482403,445600
2019-11-27,256.30340576171875,256.46388608082606,254.98164721246096,256.0390598141767,383300
2019-11-29,255.491455078125,258.1443646116582,255.3120743926651,258.1443646116582,267600
2019-12-02,250.74270629882807,255.1044296119953,249.1660805217313,255.01001415438145,764600
2019-12-03,250.0345916748047,250.1856506193568,246.51310025808075,248.42964441059027,929800
2019-12-04,254.6795654296875,255.2932225956715,253.15013320286488,253.92427069255095,447100
2019-12-05,258.531494140625,259.7965805414821,256.2278953774072,257.5590754766762,639200
2019-12-06,264.4320373535156,266.20694373323846,263.0253425109147,265.1023379334171,724600
2019-12-09,262.0057067871094,266.70731874276635,261.9207415411785,266.3485573855838,427200
2019-12-10,263.5068359375,264.6114418367061,261.7319582096303,262.3550655359072,380000
2019-12-11,268.1612243652344,268.4633134007783,262.87427728737566,262.87427728737566,465600
2019-12-12,271.1824035644531,271.2201755103656,265.574465275899,265.9521271119178,856800
2019-12-13,273.6842041015625,275.51572517894823,271.05958763653183,272.400217617369,723000
2019-12-16,276.59197998046875,277.51720501368607,274.94926112847986,274.94926112847986,552800
2019-12-17,278.3574523925781,280.4816698517506,276.6769615106723,280.37783304995406,401100
2019-12-18,275.82733154296875,279.13167042679794,275.59130733698095,278.34805392845124,478500
2019-12-19,275.50640869140625,275.5158300700706,272.97623550625025,274.40180246323325,410100
2019-12-20,277.1773681640625,277.90431230721094,275.96892544692577,276.38433033202404,824600
2019-12-23,279.5848999023437,280.7933429120116,278.93347066627126,278.98066399173285,424900
2019-12-24,278.44244384765625,278.68791821907587,275.015368081034,277.5549906095732,219500
2019-12-26,279.7735595703125,279.9718117724876,277.78152974058014,278.5462456176521,191300
2019-12-27,280.08526611328125,281.8129509242761,279.594317240116,280.8216606114755,317000
2019-12-30,278.4047241210937,280.1135370544883,277.23402447647027,279.84919109826006,338900
2019-12-31,279.39599609375,279.9152377845935,276.96021033038903,278.48967127581284,298900
2020-01-02,285.9007873535156,286.3634143224916,283.8048915536678,284.4279988251409,573600
2020-01-03,281.29364013671875,283.9370995304216,281.0198440100881,281.37860538742206,410800
2020-01-06,279.05615234375,279.1883397408665,276.0822528356914,276.7809041418551,617600
2020-01-07,282.08660888671875,284.3807565286324,280.7837510718425,281.973321913519,477700
2020-01-08,285.01336669921875,286.2406808850602,283.1723666089118,283.852117385628,536900
2020-01-09,284.53179931640625,286.92036223789654,283.4838372505779,286.3255768507423,579700
2020-01-10,279.6226501464844,283.7106064020815,279.03731460042127,283.2763010259565,447700
2020-01-13,284.59796142578125,284.7584417301392,280.8687679402757,281.98279513027643,405700
2020-01-14,285.6363830566406,288.7991120774088,281.7844820338613,282.42646073573474,609600
2020-01-15,283.3045959472656,286.01417835595373,282.9930566353921,284.7396417297308,505300
2020-01-16,284.24859619140625,286.0046308774582,282.80412952279454,285.6364193680365,547500
2020-01-17,283.266845703125,284.2203639929267,282.53987264108304,284.0787552183573,743900
2020-01-21,281.71844482421875,284.40912613670054,280.8404418226172,281.4446487185477,573000
2020-01-22,279.68865966796875,284.7962264968436,279.4620856697046,283.7577143188896,1108600
2020-01-23,277.8665466308594,280.49113429468844,275.2608305288044,280.3306251792025,713000
2020-01-24,279.2921142578125,282.5964527098698,278.0270281364102,280.2928832670568,977800
2020-01-27,268.3878479003906,272.4852247191036,267.90634929341144,271.10685140313353,889100
2020-01-28,273.9579772949219,274.03352116643583,269.2186221672758,270.2288125650722,1636100
2020-01-29,279.5848999023437,281.6147026936107,277.29072229151905,279.5188061974543,965500
2020-01-30,277.9231872558594,278.22530511039065,274.2978594361176,274.53388360780554,794100
2020-01-31,264.9701843261719,272.13587485009515,264.50758616103866,271.89985067416274,1272600
2020-02-03,272.0509033203125,272.7023323357629,267.4814788371906,267.7741465036632,823200
2020-02-04,282.5020751953125,282.5303969447813,277.7815915402118,278.4235704025345,795300
2020-02-05,289.1957397460937,290.1681583011803,286.1085247594374,290.1681583011803,1042000
2020-02-06,292.2451171875,292.30176068365137,289.47892081644767,290.3380522568019,698000
2020-02-07,287.921142578125,288.5442497943746,286.2501019605977,287.63792512143965,1775900
2020-02-10,292.36798095703125,292.3868813382948,287.0055163815186,287.04328833248894,373000
2020-02-11,298.3440246582031,298.58947022256183,295.5117343942383,295.5400561444161,789900
2020-02-12,299.694091796875,299.9489875618234,297.62651749098285,297.9852788863867,656100
2020-02-13,299.5146789550781,300.57206265233793,296.4652362329617,297.3432680633157,742200
2020-02-14,298.6178894042969,301.3746655044369,296.9279764064016,299.62808017614884,661400
2020-02-18,291.89581298828125,292.8682314441387,289.7338522733208,290.2153220020943,757100
2020-02-19,299.6468811035156,299.8734551036632,293.6140890456717,293.75569779576387,1093900
2020-02-20,295.9460144042969,298.88214151715147,293.0854023556452,298.19296931732924,1118400
2020-02-21,288.8936462402344,293.45362150870886,287.69465357080725,292.85886467403424,1134600
2020-02-24,274.1657409667969,278.7257452441776,272.15480990883225,272.89120435708884,1347400
2020-02-25,268.6804504394531,279.38650252579816,268.53884171044234,279.0277412046095,1166700
2020-02-26,270.3137512207031,275.9688807562224,269.62455031577565,273.26877825188814,861100
2020-02-27,261.7318725585937,270.81407591409624,260.4478863881458,263.2707255901162,1373900
2020-02-28,261.2409973144531,261.9490698598482,251.11085787105716,252.83854220474095,1647400
2020-03-02,271.4183959960937,271.4183959960937,260.0703621556049,263.9883583469126,1081300
2020-03-03,268.40673828125,280.25517171332194,266.4430293980222,276.5542991725778,1916300
2020-03-04,284.7489624023437,285.1077237210798,273.7691431188202,276.04441938784555,1289500
2020-03-05,272.13580322265625,279.3959072683675,270.0493581238084,274.76984040000366,1453900
2020-03-06,272.003662109375,272.12639927925807,265.5649450873196,268.55771522451033,1148400
2020-03-09,249.15658569335935,260.9200235533749,249.10936356723656,250.6105028077807,1759600
2020-03-10,264.1205444335937,264.6775581186735,250.18566568373947,262.44947456680507,1699200
2020-03-11,249.3737030029297,258.9940213614452,245.9938208608909,257.275787354926,1175900
2020-03-12,227.29132080078125,240.612528174516,224.27021370659875,231.7002514423464,2779800
2020-03-13,242.58563232421875,243.444734874042,220.7675449675185,242.68946912043452,2637200
2020-03-16,216.53802490234372,234.33425388817585,197.90155040950995,208.3149361087966,1496800
2020-03-17,225.0160217285156,226.56433986213145,212.4406601858844,218.60561096958065,1642500
2020-03-18,185.9776306152344,213.63965485422915,180.55850989048204,201.4324903552283,3131900
2020-03-19,202.0650329589844,206.9837835283365,189.3763699127728,194.30455626385984,1634600
2020-03-20,204.01931762695312,224.05305222581825,203.53781905487048,212.56338186529143,2316700
2020-03-23,220.1161193847656,222.14593574457484,210.2219909219572,212.73329136793848,1731500
2020-03-24,245.66342163085935,245.9655395233158,236.7794816417008,240.11214221182556,1427600
2020-03-25,247.41946411132807,257.1153282208305,237.8651943587901,246.0977343065177,1211300
2020-03-26,260.4763488769531,261.64704871437897,246.98519507649945,248.19366686004943,1018600
2020-03-27,238.49771118164065,248.9677404537603,237.73299513571672,247.55159535959825,1518300
2020-03-30,253.04624938964844,255.0288583162991,246.11658273928825,248.83558597451812,1142400
2020-03-31,247.0135498046875,253.5750065852803,244.5211199264704,253.1312798483956,881800
2020-04-01,235.08953857421875,243.27485608733056,233.5506705888138,238.97922717939937,715700
2020-04-02,233.45623779296875,237.87461797187345,228.7074324026632,230.23686449247452,788600
2020-04-03,230.935546875,234.13603483951883,228.924615836893,232.3044845201243,571700
2020-04-06,255.97300720214844,257.53076138627443,244.9176401343709,245.46520368088383,807600
2020-04-07,257.35137939453125,265.5555840435736,255.85026872911567,264.7814176440857,768200
2020-04-08,263.0064392089844,265.61215525330886,259.0695722062357,262.4871975620271,891700
2020-04-09,261.3354797363281,269.1903734347547,259.7399535534742,266.4430477970279,728900
2020-04-13,258.7769470214844,260.7123339995329,256.8037881029794,259.4850196444117,789400
2020-04-14,272.7778625488281,278.2819626447128,269.11476260959734,270.9463125792127,1700600
2020-04-15,266.6979064941406,268.63332229858696,259.6738237158869,261.43930900429865,1487600
2020-04-16,276.0538330078125,276.19544173187745,270.17212977983263,273.6274978931821,1212000
2020-04-17,279.1222229003906,284.57910144239986,277.1962572939318,284.40917092724,899100
2020-04-20,275.2797241210937,281.35028826223555,275.1475655550093,275.3458178099094,510100
2020-04-21,265.3761291503906,271.47498556302685,262.9970159173965,270.07774093272366,663700
2020-04-22,278.480224609375,278.9522729930359,272.11702161732103,273.78806252332373,596100
2020-04-23,273.2216186523437,280.5478193214441,272.1925565582024,274.67553584742325,730500
2020-04-24,276.9203796386719,277.50867899921224,271.3504738796042,275.0700860651117,464200
2020-04-27,276.02838134765625,279.6910625256912,275.4400820962592,278.77065045118565,689100
2020-04-28,276.5218505859375,282.3764076300202,276.2087048436969,282.3764076300202,532000
2020-04-29,288.1834716796875,289.1798100635875,280.2508725898055,281.1522885096016,968000
2020-04-30,273.68463134765625,286.11492789147945,272.3846742762118,285.9536060335757,846300
2020-05-01,264.7937316894531,269.34833174278805,263.97771100418566,269.34833174278805,862800
2020-05-04,268.7030029296875,268.750464157857,261.8521092954747,265.3060357452258,1036900
2020-05-05,273.6087341308594,278.0210071213325,269.7942294253114,269.7942294253114,821600
